,time,person_name,phone,email,company,role,application_status
381,2022-05-20T11:07:48.010615,Arianne Sarah,117544484,Arianne.Sarah@hotmail.com,Ice cream cone Water Corporation,Interactive Data Agent,offer rejected
382,2022-05-19T11:22:40.010228,Annika Maisy,2537906,Annika.Maisy@protonmail.io,Ice cream cone Water Corporation,Corporate Implementation Executive,applied
383,2022-05-26T08:20:13.010232,Annika Maisy,2537906,Annika.Maisy@protonmail.io,Ice cream cone Water Corporation,Corporate Implementation Executive,disqualified
384,2022-05-06T08:47:31.015832,Margarita Sharon,359301,Margarita.Sharon@sbcglobal.biz,Ice cream cone Water Corporation,Forward Functionality Supervisor,applied
385,2022-05-10T09:28:09.015829,Margarita Sharon,359301,Margarita.Sharon@sbcglobal.biz,Ice cream cone Water Corporation,Forward Functionality Supervisor,waiting for interview
386,2022-05-16T13:33:05.015835,Margarita Sharon,359301,Margarita.Sharon@sbcglobal.biz,Ice cream cone Water Corporation,Forward Functionality Supervisor,offer sent
387,2022-05-04T14:54:26.010253,Delia Sindy,31013707,Delia.Sindy@gmail.cc,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
388,2022-05-19T14:12:31.010259,Delia Sindy,31013707,Delia.Sindy@gmail.cc,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
389,2022-05-22T10:37:23.010249,Delia Sindy,31013707,Delia.Sindy@gmail.cc,Ice cream cone Water Corporation,Lead Resonance Orchestrator,offer sent
390,2022-05-24T12:28:46.010256,Delia Sindy,31013707,Delia.Sindy@gmail.cc,Ice cream cone Water Corporation,Lead Resonance Orchestrator,offer rejected
391,2022-05-01T13:25:57.015230,Esmay Cayla,290209133,Esmay.Cayla@hotmail.io,Ice cream cone Water Corporation,District Ideation Synergist,applied
392,2022-05-03T13:48:55.015226,Esmay Cayla,290209133,Esmay.Cayla@hotmail.io,Ice cream cone Water Corporation,District Ideation Synergist,waiting for interview
393,2022-05-11T10:18:33.011007,Elen Wendi,488506033,"Elen.Wendi@protonmail,com",Ice cream cone Water Corporation,Interactive Security Architect,applied
394,2022-05-13T08:27:04.011010,Elen Wendi,488506033,"Elen.Wendi@protonmail,com",Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
395,2022-05-13T13:04:21.011003,Elen Wendi,488506033,"Elen.Wendi@protonmail,com",Ice cream cone Water Corporation,Interactive Security Architect,disqualified
396,2022-05-06T12:12:02.010470,Rochelle Sharon,955281833,Rochelle.Sharon@aol.com,Ice cream cone Water Corporation,Global Branding Orchestrator,applied
397,2022-05-11T13:10:32.011146,Geraldine Louisa,853729,"Geraldine.Louisa@aol,biz",Ice cream cone Water Corporation,Global Branding Orchestrator,applied
398,2022-05-13T14:05:00.011149,Geraldine Louisa,853729,"Geraldine.Louisa@aol,biz",Ice cream cone Water Corporation,Global Branding Orchestrator,waiting for interview
399,2022-05-24T11:24:11.011143,Geraldine Louisa,853729,"Geraldine.Louisa@aol,biz",Ice cream cone Water Corporation,Global Branding Orchestrator,disqualified
400,2022-05-11T08:39:44.015632,Mazie Desiree,15554588,Mazie.Desiree@aol.biz,Ice cream cone Water Corporation,Global Branding Orchestrator,applied
401,2022-05-12T09:58:41.015629,Mazie Desiree,15554588,Mazie.Desiree@aol.biz,Ice cream cone Water Corporation,Global Branding Orchestrator,waiting for interview
402,2022-04-29T12:37:47.011023,Myla Ladonna,139090675219,Myla.Ladonna@protonmail.com,Ice cream cone Water Corporation,Global Optimization Liason,applied
403,2022-05-10T12:20:37.011020,Myla Ladonna,139090675219,Myla.Ladonna@protonmail.com,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
404,2022-05-22T08:31:56.011016,Myla Ladonna,139090675219,Myla.Ladonna@protonmail.com,Ice cream cone Water Corporation,Global Optimization Liason,disqualified
405,2022-04-30T10:57:33.016390,Dena Wilhelmina,17421088,Dena.Wilhelmina@hotmail.biz,Ice cream cone Water Corporation,Investor Impact Associate,applied
406,2022-05-05T14:49:27.016393,Dena Wilhelmina,17421088,Dena.Wilhelmina@hotmail.biz,Ice cream cone Water Corporation,Investor Impact Associate,waiting for interview
407,2022-05-17T10:36:15.016396,Dena Wilhelmina,17421088,Dena.Wilhelmina@hotmail.biz,Ice cream cone Water Corporation,Investor Impact Associate,disqualified
408,2022-05-24T14:52:50.016583,Marlene Kallie,1695068,Marlene.Kallie@aol.io,Ice cream cone Water Corporation,Investor Impact Associate,applied
409,2022-05-27T12:50:38.016580,Marlene Kallie,1695068,Marlene.Kallie@aol.io,Ice cream cone Water Corporation,Investor Impact Associate,waiting for interview
410,2022-05-09T09:52:27.010608,Keara Aurelia,587778,Keara.Aurelia@protonmail.io,Ice cream cone Water Corporation,Lead Impact Facilitator,applied
411,2022-05-04T09:24:09.011946,Nisha Summer,36900197,Nisha.Summer@gmail.cc,Ice cream cone Water Corporation,Forward Implementation Administrator,applied
412,2022-05-21T12:52:18.011954,Nisha Summer,36900197,Nisha.Summer@gmail.cc,Ice cream cone Water Corporation,Forward Implementation Administrator,disqualified
413,2022-04-29T08:06:15.015980,Lottie Francoise,1756692,Lottie.Francoise@msn.cc,Ice cream cone Water Corporation,Forward Implementation Administrator,applied
414,2022-05-02T11:18:09.015976,Lottie Francoise,1756692,Lottie.Francoise@msn.cc,Ice cream cone Water Corporation,Forward Implementation Administrator,waiting for interview
415,2022-05-07T11:52:56.010732,Joyce Clea,5339831,Joyce.Clea@hotmail.io,Ice cream cone Water Corporation,Interactive Paradigm Producer,applied
416,2022-05-14T13:37:03.010720,Joyce Clea,5339831,Joyce.Clea@hotmail.io,Ice cream cone Water Corporation,Interactive Paradigm Producer,waiting for interview
417,2022-05-16T14:56:49.010740,Joyce Clea,5339831,Joyce.Clea@hotmail.io,Ice cream cone Water Corporation,Interactive Paradigm Producer,offer sent
418,2022-05-19T12:30:48.010737,Joyce Clea,5339831,Joyce.Clea@hotmail.io,Ice cream cone Water Corporation,Interactive Paradigm Producer,hired
419,2022-04-27T09:29:19.011064,Georgette Magda,7891520,Georgette.Magda@gmail.com,Ice cream cone Water Corporation,Central Team Developer,applied
420,2022-05-01T09:57:25.011061,Georgette Magda,7891520,Georgette.Magda@gmail.com,Ice cream cone Water Corporation,Central Team Developer,waiting for interview
421,2022-05-07T12:41:39.011067,Georgette Magda,7891520,Georgette.Magda@gmail.com,Ice cream cone Water Corporation,Central Team Developer,offer sent
422,2022-05-22T08:16:57.011057,Georgette Magda,7891520,Georgette.Magda@gmail.com,Ice cream cone Water Corporation,Central Team Developer,offer rejected
423,2022-04-30T08:10:01.015320,Marisol Brooke,7738356,Marisol.Brooke@sbcglobal.cc,Ice cream cone Water Corporation,Lead Interactions Facilitator,applied
424,2022-05-03T12:12:36.015316,Marisol Brooke,7738356,Marisol.Brooke@sbcglobal.cc,Ice cream cone Water Corporation,Lead Interactions Facilitator,waiting for interview
425,2022-05-15T10:39:57.015323,Marisol Brooke,7738356,Marisol.Brooke@sbcglobal.cc,Ice cream cone Water Corporation,Lead Interactions Facilitator,offer sent
426,2022-05-19T09:16:01.015313,Marisol Brooke,7738356,Marisol.Brooke@sbcglobal.cc,Ice cream cone Water Corporation,Lead Interactions Facilitator,offer rejected
427,2022-05-07T10:32:05.011177,Vanessa Gwendolyn,8419867,Vanessa.Gwendolyn@hotmail.biz,Ice cream cone Water Corporation,International Program Liason,applied
428,2022-04-30T08:23:43.011231,Lili Raegan,198755470,"Lili.Raegan@protonmail,cc",Ice cream cone Water Corporation,International Program Liason,applied
429,2022-05-12T10:11:17.011224,Lili Raegan,198755470,"Lili.Raegan@protonmail,cc",Ice cream cone Water Corporation,International Program Liason,waiting for interview
430,2022-05-12T13:51:30.011221,Lili Raegan,198755470,"Lili.Raegan@protonmail,cc",Ice cream cone Water Corporation,International Program Liason,offer sent
431,2022-05-24T09:01:42.011227,Lili Raegan,198755470,"Lili.Raegan@protonmail,cc",Ice cream cone Water Corporation,International Program Liason,hired
432,2022-04-30T13:04:33.016476,Arabella Meredith,17234700,Arabella.Meredith@aol.io,Ice cream cone Water Corporation,Customer Team Assistant,applied
433,2022-05-03T08:47:56.016479,Arabella Meredith,17234700,Arabella.Meredith@aol.io,Ice cream cone Water Corporation,Customer Team Assistant,waiting for interview
434,2022-05-10T08:48:39.016483,Arabella Meredith,17234700,Arabella.Meredith@aol.io,Ice cream cone Water Corporation,Customer Team Assistant,offer sent
435,2022-04-27T08:20:06.014682,Holly Alycia,183849288,Holly.Alyciamsn.com,Ice cream cone Water Corporation,Central Web Facilitator,applied
436,2022-05-09T12:57:52.014675,Holly Alycia,183849288,Holly.Alyciamsn.com,Ice cream cone Water Corporation,Central Web Facilitator,waiting for interview
437,2022-05-17T14:45:20.014668,Holly Alycia,183849288,Holly.Alyciamsn.com,Ice cream cone Water Corporation,Central Web Facilitator,offer sent
438,2022-05-27T11:28:07.014661,Holly Alycia,183849288,Holly.Alyciamsn.com,Ice cream cone Water Corporation,Central Web Facilitator,hired
439,2022-04-28T13:13:38.013287,Matilda Tabatha,616691491,Matilda.Tabatha@att.io,Ice cream cone Water Corporation,Lead Impact Administrator,applied
440,2022-05-11T12:28:24.013280,Matilda Tabatha,616691491,Matilda.Tabatha@att.io,Ice cream cone Water Corporation,Lead Impact Administrator,waiting for interview
441,2022-05-16T10:02:07.013274,Matilda Tabatha,616691491,Matilda.Tabatha@att.io,Ice cream cone Water Corporation,Lead Impact Administrator,offer sent
442,2022-05-25T10:21:08.013293,Matilda Tabatha,616691491,Matilda.Tabatha@att.io,Ice cream cone Water Corporation,Lead Impact Administrator,hired
443,2022-05-04T12:55:31.011172,Peace Laurel,33138149,Peace.Laurelatt.net,Ice cream cone Water Corporation,Forward Tactics Consultant,applied
444,2022-05-12T08:32:02.011168,Peace Laurel,33138149,Peace.Laurelatt.net,Ice cream cone Water Corporation,Forward Tactics Consultant,waiting for interview
445,2022-05-27T10:55:42.011165,Peace Laurel,33138149,Peace.Laurelatt.net,Ice cream cone Water Corporation,Forward Tactics Consultant,offer sent
446,2022-05-02T12:28:34.016613,Kayleigh Dolores,1722968,Kayleigh.Dolores@gmail.io,Ice cream cone Water Corporation,Dynamic Marketing Developer,applied
447,2022-05-02T12:55:53.016620,Kayleigh Dolores,1722968,Kayleigh.Dolores@gmail.io,Ice cream cone Water Corporation,Dynamic Marketing Developer,waiting for interview
448,2022-05-09T11:58:02.016606,Kayleigh Dolores,1722968,Kayleigh.Dolores@gmail.io,Ice cream cone Water Corporation,Dynamic Marketing Developer,offer sent
449,2022-05-14T14:33:44.016616,Kayleigh Dolores,1722968,Kayleigh.Dolores@gmail.io,Ice cream cone Water Corporation,Dynamic Marketing Developer,offer rejected
450,2022-05-02T08:39:38.012379,Malina Jayla,170195145,Malina.Jayla@hotmail.com,Ice cream cone Water Corporation,Future Impact Facilitator,applied
451,2022-05-11T10:07:48.012372,Malina Jayla,170195145,Malina.Jayla@hotmail.com,Ice cream cone Water Corporation,Future Impact Facilitator,waiting for interview
452,2022-05-23T10:05:53.012358,Malina Jayla,170195145,Malina.Jayla@hotmail.com,Ice cream cone Water Corporation,Future Impact Facilitator,offer sent
453,2022-05-26T10:25:12.012365,Malina Jayla,170195145,Malina.Jayla@hotmail.com,Ice cream cone Water Corporation,Future Impact Facilitator,offer rejected
454,2022-05-04T09:16:16.735373,Brielle Bridgette,2658345929,Brielle.Bridgette@hotmailio,Post office System Corporation,Regional Resonance Specialist,applied
455,2022-05-23T12:40:49.735381,Brielle Bridgette,2658345929,Brielle.Bridgette@hotmailio,Post office System Corporation,Regional Resonance Specialist,waiting for interview
456,2022-04-28T08:45:14.731051,Emilee Aphrodite,9511806597,"Emilee.Aphrodite@hotmail,com",Post office System Corporation,Senior Web Architect,applied
457,2022-05-05T13:47:16.731055,Emilee Aphrodite,9511806597,"Emilee.Aphrodite@hotmail,com",Post office System Corporation,Senior Web Architect,waiting for interview
458,2022-05-14T12:24:15.731062,Emilee Aphrodite,9511806597,"Emilee.Aphrodite@hotmail,com",Post office System Corporation,Senior Web Architect,offer sent
459,2022-05-18T14:46:27.731059,Emilee Aphrodite,9511806597,"Emilee.Aphrodite@hotmail,com",Post office System Corporation,Senior Web Architect,offer rejected
460,2022-05-08T08:56:19.733177,Olga Anisa,13572879611,"Olga.Anisa@hotmail,io",Post office System Corporation,Regional Research Engineer,applied
461,2022-05-14T10:32:22.733180,Olga Anisa,13572879611,"Olga.Anisa@hotmail,io",Post office System Corporation,Regional Research Engineer,waiting for interview
462,2022-05-19T10:27:12.733173,Olga Anisa,13572879611,"Olga.Anisa@hotmail,io",Post office System Corporation,Regional Research Engineer,disqualified
463,2022-05-13T08:00:15.736809,Lucky Aurelia,2182202242,Lucky.Aurelia@protonmailbiz,Post office System Corporation,Regional Identity Designer,applied
464,2022-05-18T10:41:44.736824,Lucky Aurelia,2182202242,Lucky.Aurelia@protonmailbiz,Post office System Corporation,Regional Identity Designer,waiting for interview
465,2022-05-18T14:31:51.736817,Lucky Aurelia,2182202242,Lucky.Aurelia@protonmailbiz,Post office System Corporation,Regional Identity Designer,offer sent
466,2022-05-23T14:35:50.736801,Lucky Aurelia,2182202242,Lucky.Aurelia@protonmailbiz,Post office System Corporation,Regional Identity Designer,offer rejected
467,2022-05-05T09:51:50.733414,Lenore Xochil,9022962395,"Lenore.Xochil@protonmail,net",Post office System Corporation,National Factors Consultant,applied
468,2022-05-09T11:22:32.733418,Lenore Xochil,9022962395,"Lenore.Xochil@protonmail,net",Post office System Corporation,National Factors Consultant,waiting for interview
469,2022-04-27T09:02:39.734163,Addie Cami,17614437613,"Addie.Cami@hotmail,biz",Post office System Corporation,Future Interactions Consultant,applied
470,2022-05-11T10:43:22.734171,Addie Cami,17614437613,"Addie.Cami@hotmail,biz",Post office System Corporation,Future Interactions Consultant,waiting for interview
471,2022-05-14T11:50:40.734155,Addie Cami,17614437613,"Addie.Cami@hotmail,biz",Post office System Corporation,Future Interactions Consultant,offer sent
472,2022-05-19T08:22:48.734178,Addie Cami,17614437613,"Addie.Cami@hotmail,biz",Post office System Corporation,Future Interactions Consultant,offer rejected
473,2022-05-07T14:39:16.735993,Aspen Addilyn,9645660105,"Aspen.Addilyn@att,cc",Post office System Corporation,Future Interactions Consultant,applied
474,2022-05-10T10:36:49.735986,Aspen Addilyn,9645660105,"Aspen.Addilyn@att,cc",Post office System Corporation,Future Interactions Consultant,waiting for interview
475,2022-05-02T12:29:26.735922,Ayisha Deanna,17381729853,Ayisha.Deanna@attcom,Post office System Corporation,Central Program Planner,applied
476,2022-05-03T13:02:14.735898,Ayisha Deanna,17381729853,Ayisha.Deanna@attcom,Post office System Corporation,Central Program Planner,waiting for interview
477,2022-05-08T13:05:40.735914,Ayisha Deanna,17381729853,Ayisha.Deanna@attcom,Post office System Corporation,Central Program Planner,offer sent
478,2022-05-18T14:25:19.735906,Ayisha Deanna,17381729853,Ayisha.Deanna@attcom,Post office System Corporation,Central Program Planner,hired
479,2022-05-04T09:03:23.737749,Joann Jeanne,1412617904,"Joann.Jeanne@hotmail,com",Post office System Corporation,Central Program Planner,applied
480,2022-05-05T08:49:07.737733,Joann Jeanne,1412617904,"Joann.Jeanne@hotmail,com",Post office System Corporation,Central Program Planner,waiting for interview
481,2022-05-16T11:42:33.737741,Joann Jeanne,1412617904,"Joann.Jeanne@hotmail,com",Post office System Corporation,Central Program Planner,offer sent
482,2022-05-21T12:09:10.737756,Joann Jeanne,1412617904,"Joann.Jeanne@hotmail,com",Post office System Corporation,Central Program Planner,offer rejected
483,2022-04-30T10:15:24.733236,Anusha Ingrid,5244923527,"Anusha.Ingrid@sbcglobal,io",Post office System Corporation,District Optimization Representative,applied
484,2022-05-01T14:37:30.733239,Anusha Ingrid,5244923527,"Anusha.Ingrid@sbcglobal,io",Post office System Corporation,District Optimization Representative,waiting for interview
485,2022-05-18T14:10:11.733242,Anusha Ingrid,5244923527,"Anusha.Ingrid@sbcglobal,io",Post office System Corporation,District Optimization Representative,disqualified
486,2022-05-07T14:00:34.732300,Fern Brynn,16270285147,"Fern.Brynn@msn,biz",Post office System Corporation,Relational Intranet Engineer,applied
487,2022-05-22T08:39:22.732304,Fern Brynn,16270285147,"Fern.Brynn@msn,biz",Post office System Corporation,Relational Intranet Engineer,waiting for interview
488,2022-04-28T12:01:24.735026,Julianne Kyra,11658872769,"Julianne.Kyra@aol,biz",Post office System Corporation,Dynamic Directives Developer,applied
489,2022-04-29T10:10:01.735033,Julianne Kyra,11658872769,"Julianne.Kyra@aol,biz",Post office System Corporation,Dynamic Directives Developer,waiting for interview
490,2022-05-04T10:43:21.735041,Julianne Kyra,11658872769,"Julianne.Kyra@aol,biz",Post office System Corporation,Dynamic Directives Developer,offer sent
491,2022-05-03T08:40:19.731354,Ashton Denice,1800130776,Ashton.Deniceatt.cc,Post office System Corporation,Dynamic Usability Developer,applied
492,2022-05-09T12:00:42.731348,Ashton Denice,1800130776,Ashton.Deniceatt.cc,Post office System Corporation,Dynamic Usability Developer,waiting for interview
493,2022-05-20T14:10:53.731351,Ashton Denice,1800130776,Ashton.Deniceatt.cc,Post office System Corporation,Dynamic Usability Developer,offer sent
494,2022-04-29T08:34:59.732576,Belinda Patrice,18092213362,Belinda.Patriceatt.net,Post office System Corporation,Forward Impact Synergist,applied
495,2022-05-01T11:11:39.732566,Belinda Patrice,18092213362,Belinda.Patriceatt.net,Post office System Corporation,Forward Impact Synergist,waiting for interview
496,2022-05-10T11:11:30.732572,Belinda Patrice,18092213362,Belinda.Patriceatt.net,Post office System Corporation,Forward Impact Synergist,offer sent
497,2022-05-11T14:50:41.732569,Belinda Patrice,18092213362,Belinda.Patriceatt.net,Post office System Corporation,Forward Impact Synergist,offer rejected
498,2022-04-27T10:10:37.731660,Evangeline Ayana,16902801229,Evangeline.Ayanamsn.biz,Post office System Corporation,Forward Marketing Manager,applied
499,2022-05-03T11:35:44.731657,Evangeline Ayana,16902801229,Evangeline.Ayanamsn.biz,Post office System Corporation,Forward Marketing Manager,waiting for interview
500,2022-05-08T14:17:04.731663,Evangeline Ayana,16902801229,Evangeline.Ayanamsn.biz,Post office System Corporation,Forward Marketing Manager,disqualified
501,2022-05-16T12:50:23.732472,Stacie Brooklyn,9894671437,"Stacie.Brooklyn@sbcglobal,com",Post office System Corporation,National Accountability Associate,applied
502,2022-05-17T10:14:20.732475,Stacie Brooklyn,9894671437,"Stacie.Brooklyn@sbcglobal,com",Post office System Corporation,National Accountability Associate,waiting for interview
503,2022-05-13T09:24:00.735637,Harmony Kristin,2012107766,Harmony.Kristin@aolio,Post office System Corporation,National Accountability Associate,applied
504,2022-05-14T10:14:34.735645,Harmony Kristin,2012107766,Harmony.Kristin@aolio,Post office System Corporation,National Accountability Associate,waiting for interview
505,2022-05-14T14:55:12.735660,Harmony Kristin,2012107766,Harmony.Kristin@aolio,Post office System Corporation,National Accountability Associate,offer sent
506,2022-05-16T09:06:44.735652,Harmony Kristin,2012107766,Harmony.Kristin@aolio,Post office System Corporation,National Accountability Associate,offer rejected
507,2022-05-19T08:07:16.736197,Alexis Aaliyah,1001465312,Alexis.Aaliyah@msncom,Post office System Corporation,Customer Ideation Analyst,applied
508,2022-05-27T12:16:55.736189,Alexis Aaliyah,1001465312,Alexis.Aaliyah@msncom,Post office System Corporation,Customer Ideation Analyst,waiting for interview
509,2022-04-30T13:23:09.737634,Alba Aislynn,16393041862,Alba.Aislynn@aolcc,Post office System Corporation,Customer Ideation Analyst,applied
510,2022-05-10T09:38:01.738184,Dorothy Carolyn,5564153833,"Dorothy.Carolyn@att,com",Post office System Corporation,District Implementation Analyst,applied
511,2022-05-24T12:12:26.738176,Dorothy Carolyn,5564153833,"Dorothy.Carolyn@att,com",Post office System Corporation,District Implementation Analyst,waiting for interview
512,2022-05-09T09:22:15.732515,Genesis Estrella,7278165625,"Genesis.Estrella@msn,biz",Post office System Corporation,Interactive Interactions Technician,applied
513,2022-05-20T08:27:57.732519,Genesis Estrella,7278165625,"Genesis.Estrella@msn,biz",Post office System Corporation,Interactive Interactions Technician,disqualified
514,2022-05-20T14:23:32.732017,Sierra Eleanor,19455956864,"Sierra.Eleanor@aol,com",Post office System Corporation,Corporate Marketing Architect,applied
515,2022-04-29T13:10:13.737270,Bryony Kaylee,15810695972,"Bryony.Kaylee@att,net",Post office System Corporation,Corporate Marketing Architect,applied
516,2022-05-06T12:56:22.737278,Bryony Kaylee,15810695972,"Bryony.Kaylee@att,net",Post office System Corporation,Corporate Marketing Architect,waiting for interview
517,2022-05-21T13:41:53.737262,Bryony Kaylee,15810695972,"Bryony.Kaylee@att,net",Post office System Corporation,Corporate Marketing Architect,offer sent
518,2022-05-27T10:56:38.737255,Bryony Kaylee,15810695972,"Bryony.Kaylee@att,net",Post office System Corporation,Corporate Marketing Architect,hired
519,2022-04-30T11:01:50.731852,Gertrude Deann,6462425442,"Gertrude.Deann@hotmail,biz",Post office System Corporation,District Team Administrator,applied
520,2022-05-05T11:29:21.731859,Gertrude Deann,6462425442,"Gertrude.Deann@hotmail,biz",Post office System Corporation,District Team Administrator,waiting for interview
521,2022-05-22T10:24:48.731856,Gertrude Deann,6462425442,"Gertrude.Deann@hotmail,biz",Post office System Corporation,District Team Administrator,offer sent
522,2022-04-28T13:53:57.733982,Thalia Molly,17150645311,"Thalia.Molly@sbcglobal,io",Post office System Corporation,District Team Administrator,applied
523,2022-05-15T08:01:06.733990,Thalia Molly,17150645311,"Thalia.Molly@sbcglobal,io",Post office System Corporation,District Team Administrator,waiting for interview
524,2022-05-24T14:08:59.733974,Thalia Molly,17150645311,"Thalia.Molly@sbcglobal,io",Post office System Corporation,District Team Administrator,offer sent
525,2022-05-24T14:24:36.733997,Thalia Molly,17150645311,"Thalia.Molly@sbcglobal,io",Post office System Corporation,District Team Administrator,offer rejected
526,2022-05-04T14:03:37.732088,Marisa Nikita,16809531740,"Marisa.Nikita@msn,net",Post office System Corporation,Dynamic Infrastructure Strategist,applied
527,2022-05-26T13:33:57.732085,Marisa Nikita,16809531740,"Marisa.Nikita@msn,net",Post office System Corporation,Dynamic Infrastructure Strategist,waiting for interview
528,2022-05-06T14:12:07.737915,Brook Annabella,3007822536,"Brook.Annabella@protonmail,net",Post office System Corporation,Dynamic Infrastructure Strategist,applied
529,2022-04-28T12:15:38.738033,Iris Cami,4282793970,"Iris.Cami@protonmail,com",Post office System Corporation,Dynamic Program Analyst,applied
530,2022-05-07T12:19:43.738018,Iris Cami,4282793970,"Iris.Cami@protonmail,com",Post office System Corporation,Dynamic Program Analyst,waiting for interview
531,2022-05-18T13:48:17.738010,Iris Cami,4282793970,"Iris.Cami@protonmail,com",Post office System Corporation,Dynamic Program Analyst,offer sent
532,2022-05-25T12:16:29.738025,Iris Cami,4282793970,"Iris.Cami@protonmail,com",Post office System Corporation,Dynamic Program Analyst,hired
533,2022-04-29T12:04:08.736540,Apple Adrianne,8634823798,"Apple.Adrianne@sbcglobal,io",Post office System Corporation,Principal Response Liason,applied
534,2022-05-24T12:53:21.736548,Apple Adrianne,8634823798,"Apple.Adrianne@sbcglobal,io",Post office System Corporation,Principal Response Liason,disqualified
535,2022-05-24T09:43:45.738097,Bronagh Neve,1034644625,"Bronagh.Neve@att,net",Post office System Corporation,Principal Response Liason,applied
536,2022-05-25T13:01:43.738089,Bronagh Neve,1034644625,"Bronagh.Neve@att,net",Post office System Corporation,Principal Response Liason,disqualified
537,2022-04-28T14:19:21.738605,Eugenie Elida,18301765490,"Eugenie.Elida@hotmail,cc",Post office System Corporation,Legacy Branding Officer,applied
538,2022-05-06T08:45:20.738613,Eugenie Elida,18301765490,"Eugenie.Elida@hotmail,cc",Post office System Corporation,Legacy Branding Officer,waiting for interview
539,2022-05-10T12:55:09.738598,Eugenie Elida,18301765490,"Eugenie.Elida@hotmail,cc",Post office System Corporation,Legacy Branding Officer,offer sent
540,2022-05-18T10:48:45.738590,Eugenie Elida,18301765490,"Eugenie.Elida@hotmail,cc",Post office System Corporation,Legacy Branding Officer,offer rejected
541,2022-05-16T08:48:00.732360,Celina Kate,5916881023,"Celina.Kate@msn,biz",Post office System Corporation,Senior Integration Planner,applied
542,2022-05-18T08:32:45.732357,Celina Kate,5916881023,"Celina.Kate@msn,biz",Post office System Corporation,Senior Integration Planner,waiting for interview
543,2022-05-21T12:01:50.732353,Celina Kate,5916881023,"Celina.Kate@msn,biz",Post office System Corporation,Senior Integration Planner,offer sent
544,2022-05-27T11:38:17.732363,Celina Kate,5916881023,"Celina.Kate@msn,biz",Post office System Corporation,Senior Integration Planner,hired
545,2022-04-28T12:34:57.733148,Zali Joya,8195794916,Zali.Joyamsn.net,Post office System Corporation,Senior Integration Planner,applied
546,2022-05-08T11:51:54.733145,Zali Joya,8195794916,Zali.Joyamsn.net,Post office System Corporation,Senior Integration Planner,waiting for interview
547,2022-05-20T08:38:04.733151,Zali Joya,8195794916,Zali.Joyamsn.net,Post office System Corporation,Senior Integration Planner,disqualified
548,2022-05-03T08:01:06.733279,Eabha Astrid,5238693321,"Eabha.Astrid@aol,net",Post office System Corporation,Senior Integration Planner,applied
549,2022-05-19T14:39:41.733275,Eabha Astrid,5238693321,"Eabha.Astrid@aol,net",Post office System Corporation,Senior Integration Planner,waiting for interview
550,2022-05-02T08:40:23.732391,Florence Tailynn,12452788375,Florence.Tailynn@sbcglobalnet,Post office System Corporation,Human Team Facilitator,applied
551,2022-05-07T09:55:31.732397,Florence Tailynn,12452788375,Florence.Tailynn@sbcglobalnet,Post office System Corporation,Human Team Facilitator,waiting for interview
552,2022-05-18T14:51:45.732394,Florence Tailynn,12452788375,Florence.Tailynn@sbcglobalnet,Post office System Corporation,Human Team Facilitator,offer sent
553,2022-05-26T13:53:40.732401,Florence Tailynn,12452788375,Florence.Tailynn@sbcglobalnet,Post office System Corporation,Human Team Facilitator,hired
554,2022-04-30T12:47:09.734545,Erika Ashlee,18361338557,Erika.Ashleeaol.net,Post office System Corporation,Human Team Facilitator,applied
555,2022-05-01T14:06:35.734529,Erika Ashlee,18361338557,Erika.Ashleeaol.net,Post office System Corporation,Human Team Facilitator,waiting for interview
556,2022-05-07T08:18:33.734553,Erika Ashlee,18361338557,Erika.Ashleeaol.net,Post office System Corporation,Human Team Facilitator,offer sent
557,2022-05-24T08:31:42.734537,Erika Ashlee,18361338557,Erika.Ashleeaol.net,Post office System Corporation,Human Team Facilitator,hired
558,2022-05-04T09:48:53.735695,Kerian Elaine,6259262275,Kerian.Elaine@msnnet,Post office System Corporation,Direct Research Specialist,applied
559,2022-05-04T08:57:18.733409,Dixie Noely,8047627094,"Dixie.Noely@gmail,com",Post office System Corporation,Internal Markets Consultant,applied
560,2022-05-07T12:31:00.733405,Dixie Noely,8047627094,"Dixie.Noely@gmail,com",Post office System Corporation,Internal Markets Consultant,disqualified
561,2022-04-30T09:44:26.734254,Blair Janie,3585614228,"Blair.Janie@sbcglobal,io",Post office System Corporation,Internal Markets Consultant,applied
562,2022-05-20T08:18:59.734264,Blair Janie,3585614228,"Blair.Janie@sbcglobal,io",Post office System Corporation,Internal Markets Consultant,waiting for interview
563,2022-05-17T10:42:17.733264,Rebecca Eliza,12070365531,"Rebecca.Eliza@aol,com",Post office System Corporation,Legacy Usability Architect,applied
564,2022-05-24T09:42:24.733261,Rebecca Eliza,12070365531,"Rebecca.Eliza@aol,com",Post office System Corporation,Legacy Usability Architect,waiting for interview
565,2022-04-30T12:43:14.733377,Jaylinn Zendaya,7382113471,Jaylinn.Zendayaprotonmail.io,Post office System Corporation,Senior Data Engineer,applied
566,2022-05-07T08:32:44.733383,Jaylinn Zendaya,7382113471,Jaylinn.Zendayaprotonmail.io,Post office System Corporation,Senior Data Engineer,waiting for interview
