,time,person_name,phone,email,company,role,application_status
1357,2022-05-19T14:58:42.156687,Maryjane Leonie,6872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
1358,2022-05-20T13:17:56.156681,Maryjane Leonie,6872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting for interview
1359,2022-05-22T09:20:49.156678,Maryjane Leonie,6872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,offer sent
1360,2022-05-26T12:59:55.156684,Maryjane Leonie,6872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,hired
1361,2022-05-01T13:27:04.147232,Willa Valerie,5664174714,Willa.Valerie@aol.net,Cone Printer Corporation,Customer Brand Analyst,applied
1362,2022-05-11T14:27:27.147253,Willa Valerie,5664174714,Willa.Valerie@aol.net,Cone Printer Corporation,Customer Brand Analyst,waiting for interview
1363,2022-05-14T11:43:29.147244,Willa Valerie,5664174714,Willa.Valerie@aol.net,Cone Printer Corporation,Customer Brand Analyst,disqualified
1367,2022-04-28T13:19:25.150282,Sonya Wendy,2120622376,Sonya.Wendy@sbcglobal.com,Cone Printer Corporation,Customer Brand Analyst,applied
1368,2022-04-29T13:05:51.150958,Jenny Dympna,5232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,applied
1369,2022-05-09T12:02:52.150983,Jenny Dympna,5232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,waiting for interview
1370,2022-05-24T08:22:38.150973,Jenny Dympna,5232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,offer sent
1371,2022-05-24T14:04:54.150993,Jenny Dympna,5232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,hired
1373,2022-05-04T09:36:27.154896,Aliyah Debbie,9543806424,Aliyah.Debbie@hotmail.net,Cone Printer Corporation,Customer Brand Analyst,applied
1374,2022-05-22T12:25:30.154899,Aliyah Debbie,9543806424,Aliyah.Debbie@hotmail.net,Cone Printer Corporation,Customer Brand Analyst,waiting for interview
1375,2022-05-25T12:25:19.154902,Aliyah Debbie,9543806424,Aliyah.Debbie@hotmail.net,Cone Printer Corporation,Customer Brand Analyst,offer sent
1376,2022-05-05T12:27:23.147283,Farah Rosetta,9848433858,Farah.Rosetta@msn.com,Cone Printer Corporation,Forward Paradigm Manager,applied
1377,2022-05-01T08:41:54.151852,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,applied
1378,2022-05-11T14:02:26.151823,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,waiting for interview
1379,2022-05-16T12:25:38.151833,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,offer sent
1380,2022-05-18T13:12:19.151843,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,hired
1387,2022-04-27T11:25:07.155360,Nora Jessica,3760499114,Nora.Jessica@gmail.com,Cone Printer Corporation,Forward Paradigm Manager,applied
1388,2022-04-27T13:44:13.155363,Nora Jessica,3760499114,Nora.Jessica@gmail.com,Cone Printer Corporation,Forward Paradigm Manager,waiting for interview
1389,2022-05-01T12:25:02.155356,Nora Jessica,3760499114,Nora.Jessica@gmail.com,Cone Printer Corporation,Forward Paradigm Manager,disqualified
1390,2022-05-03T10:58:33.147523,Erin Teri,3120206670,Erin.Teri@protonmail.io,Cone Printer Corporation,Principal Branding Strategist,applied
1391,2022-05-05T10:47:42.147513,Erin Teri,3120206670,Erin.Teri@protonmail.io,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1392,2022-05-22T10:40:37.147499,Erin Teri,3120206670,Erin.Teri@protonmail.io,Cone Printer Corporation,Principal Branding Strategist,offer sent
1393,2022-05-04T14:54:11.149446,Anusha Aubreanna,6359257726,Anusha.Aubreanna@sbcglobal.io,Cone Printer Corporation,Principal Branding Strategist,applied
1394,2022-05-08T14:44:45.149434,Anusha Aubreanna,6359257726,Anusha.Aubreanna@sbcglobal.io,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1395,2022-05-11T13:53:23.149456,Anusha Aubreanna,6359257726,Anusha.Aubreanna@sbcglobal.io,Cone Printer Corporation,Principal Branding Strategist,offer sent
1396,2022-05-04T12:45:49.151760,Irina Aniya,3993090936,Irina.Aniya@att.io,Cone Printer Corporation,Principal Branding Strategist,applied
1397,2022-05-12T13:14:21.151739,Irina Aniya,3993090936,Irina.Aniya@att.io,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1398,2022-05-21T09:16:08.151750,Irina Aniya,3993090936,Irina.Aniya@att.io,Cone Printer Corporation,Principal Branding Strategist,offer sent
1399,2022-04-29T12:28:16.152254,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,applied
1400,2022-05-02T10:32:32.152273,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1401,2022-05-07T13:03:34.152244,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,offer sent
1402,2022-05-10T11:32:23.152264,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,hired
1403,2022-05-14T10:06:03.153271,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,applied
1404,2022-05-21T09:57:47.153281,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1405,2022-05-23T12:17:31.153291,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,offer sent
1406,2022-05-24T13:09:01.153260,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,hired
1409,2022-05-12T09:04:50.154495,Stephanie Evaline,3877448096,Stephanie.Evaline@aol.net,Cone Printer Corporation,Principal Branding Strategist,applied
1410,2022-04-27T12:58:21.155249,Hayley Jennifer,5862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,applied
1411,2022-05-18T08:48:53.155242,Hayley Jennifer,5862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1412,2022-05-19T08:01:14.155245,Hayley Jennifer,5862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,offer sent
1413,2022-05-22T13:03:50.155252,Hayley Jennifer,5862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,hired
1414,2022-05-09T08:18:59.156326,Bristol Regan,5749338216,Bristol.Regan@sbcglobal.net,Cone Printer Corporation,Principal Branding Strategist,applied
1415,2022-05-20T08:27:40.156323,Bristol Regan,5749338216,Bristol.Regan@sbcglobal.net,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1416,2022-05-07T09:56:08.156964,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,applied
1417,2022-05-14T09:14:41.156971,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,waiting for interview
1418,2022-05-14T13:23:48.156967,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,offer sent
1419,2022-05-21T10:37:48.156974,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,hired
1423,2022-05-10T11:44:37.150730,Cheryl Riley,1859607181,Cheryl.Riley@aol.biz,Cone Printer Corporation,Interactive Mobility Engineer,applied
1424,2022-05-05T08:24:09.151363,Jayda Jaelynn,3194379610,Jayda.Jaelynn@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,applied
1425,2022-04-28T09:07:41.152295,Noelle Reyna,2951566643,Noelle.Reyna@sbcglobal.net,Cone Printer Corporation,Interactive Mobility Engineer,applied
1426,2022-05-03T14:21:57.153604,Claris Talitha,2143780889,Claris.Talitha@aol.cc,Cone Printer Corporation,Interactive Mobility Engineer,applied
1427,2022-05-11T10:08:13.153597,Claris Talitha,2143780889,Claris.Talitha@aol.cc,Cone Printer Corporation,Interactive Mobility Engineer,waiting for interview
1428,2022-05-27T14:59:55.153601,Claris Talitha,2143780889,Claris.Talitha@aol.cc,Cone Printer Corporation,Interactive Mobility Engineer,disqualified
1429,2022-05-06T10:15:54.154092,Brenna Steph,3404789724,Brenna.Steph@gmail.com,Cone Printer Corporation,Interactive Mobility Engineer,applied
1430,2022-05-15T08:25:51.154088,Brenna Steph,3404789724,Brenna.Steph@gmail.com,Cone Printer Corporation,Interactive Mobility Engineer,waiting for interview
1431,2022-05-13T10:29:39.154910,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,applied
1432,2022-05-15T14:27:12.154914,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,waiting for interview
1433,2022-05-19T14:54:12.154918,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,offer sent
1434,2022-05-22T13:19:45.154921,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,offer rejected
1435,2022-05-11T09:43:42.155451,Cecilia Naomi,1952012621,Cecilia.Naomi@gmail.cc,Cone Printer Corporation,Interactive Mobility Engineer,applied
1436,2022-05-13T11:04:53.155448,Cecilia Naomi,1952012621,Cecilia.Naomi@gmail.cc,Cone Printer Corporation,Interactive Mobility Engineer,waiting for interview
1441,2022-05-01T11:35:52.156388,Rachelle Nyla,7904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,applied
1442,2022-05-03T11:59:01.156394,Rachelle Nyla,7904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,waiting for interview
1443,2022-05-10T08:37:19.156397,Rachelle Nyla,7904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,offer sent
1444,2022-05-13T10:54:18.156391,Rachelle Nyla,7904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,offer rejected
1445,2022-05-24T09:44:12.156600,Mariela Thomasina,5713467785,Mariela.Thomasina@sbcglobal.com,Cone Printer Corporation,Interactive Mobility Engineer,applied
1446,2022-05-09T14:00:51.147587,Zena Susan,5222186724,Zena.Susan@protonmail.com,Cone Printer Corporation,Dynamic Markets Analyst,applied
1447,2022-05-11T13:43:40.147598,Zena Susan,5222186724,Zena.Susan@protonmail.com,Cone Printer Corporation,Dynamic Markets Analyst,waiting for interview
1454,2022-05-09T10:26:52.153580,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,applied
1455,2022-05-13T08:56:35.153577,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,waiting for interview
1456,2022-05-23T10:19:29.153570,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,offer sent
1457,2022-05-27T13:33:09.153574,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,hired
1463,2022-04-27T08:20:07.153974,Georgia Agatha,3697238836,Georgia.Agatha@gmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
1464,2022-05-18T10:58:52.153979,Georgia Agatha,3697238836,Georgia.Agatha@gmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,waiting for interview
1465,2022-05-27T13:48:52.154552,Irene Kaliyah,5277844329,Irene.Kaliyah@protonmail.io,Cone Printer Corporation,Dynamic Markets Analyst,applied
1467,2022-05-01T12:52:32.155296,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,applied
1468,2022-05-08T09:09:00.155303,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,waiting for interview
1469,2022-05-19T10:31:38.155293,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,offer sent
1470,2022-05-26T13:03:55.155300,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,hired
1471,2022-05-07T14:06:48.155573,Azariah Margarita,8529999680,Azariah.Margarita@sbcglobal.biz,Cone Printer Corporation,Dynamic Markets Analyst,applied
1472,2022-05-02T10:47:11.156419,Shea Tanika,4321794795,Shea.Tanika@msn.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
1473,2022-05-23T13:31:31.156412,Shea Tanika,4321794795,Shea.Tanika@msn.cc,Cone Printer Corporation,Dynamic Markets Analyst,waiting for interview
1474,2022-05-24T11:41:48.156415,Shea Tanika,4321794795,Shea.Tanika@msn.cc,Cone Printer Corporation,Dynamic Markets Analyst,offer sent
1475,2022-05-08T13:29:26.156594,Modesty Stacie,7046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
1476,2022-05-17T08:37:42.156585,Modesty Stacie,7046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,waiting for interview
1477,2022-05-18T13:03:44.156588,Modesty Stacie,7046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,offer sent
1478,2022-05-21T13:44:25.156591,Modesty Stacie,7046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,hired
1479,2022-05-11T08:58:36.156887,Ianthe Mariam,4036018065,Ianthe.Mariam@att.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
1480,2022-04-27T10:32:32.147690,Shivani Madison,4624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,applied
1481,2022-04-29T11:28:58.147717,Shivani Madison,4624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,waiting for interview
1482,2022-05-04T14:32:28.147670,Shivani Madison,4624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,offer sent
1483,2022-05-10T13:47:06.147681,Shivani Madison,4624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,hired
1484,2022-05-16T11:17:08.147972,Georgia Petra,4527000652,Georgia.Petra@sbcglobal.cc,Cone Printer Corporation,Future Operations Architect,applied
1488,2022-05-07T12:37:40.152060,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,applied
1489,2022-05-10T12:42:46.152049,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,waiting for interview
1490,2022-05-11T12:02:01.152079,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,offer sent
1491,2022-05-24T08:55:53.152070,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,hired
1492,2022-05-06T09:01:11.153734,Jemma Allison,2327232371,Jemma.Allison@att.biz,Cone Printer Corporation,Future Operations Architect,applied
1493,2022-05-08T11:00:21.153731,Jemma Allison,2327232371,Jemma.Allison@att.biz,Cone Printer Corporation,Future Operations Architect,waiting for interview
1494,2022-05-12T08:29:11.153728,Jemma Allison,2327232371,Jemma.Allison@att.biz,Cone Printer Corporation,Future Operations Architect,offer sent
1495,2022-05-27T10:49:28.153724,Jemma Allison,2327232371,Jemma.Allison@att.biz,Cone Printer Corporation,Future Operations Architect,hired
1507,2022-05-14T09:31:43.157069,Jennette Tori,7244680095,Jennette.Tori@msn.biz,Cone Printer Corporation,Future Operations Architect,applied
1508,2022-05-18T14:07:54.157072,Jennette Tori,7244680095,Jennette.Tori@msn.biz,Cone Printer Corporation,Future Operations Architect,waiting for interview
1509,2022-05-22T12:10:10.157065,Jennette Tori,7244680095,Jennette.Tori@msn.biz,Cone Printer Corporation,Future Operations Architect,offer sent
1510,2022-05-22T14:21:13.157075,Jennette Tori,7244680095,Jennette.Tori@msn.biz,Cone Printer Corporation,Future Operations Architect,hired
1511,2022-04-29T09:47:32.147745,Taylor Merissa,6845348437,Taylor.Merissa@att.cc,Cone Printer Corporation,Interactive Response Coordinator,applied
1515,2022-05-01T10:15:17.153633,Matilda Kaitlynn,7016577487,Matilda.Kaitlynn@att.com,Cone Printer Corporation,Interactive Response Coordinator,applied
1516,2022-05-04T12:16:07.153623,Matilda Kaitlynn,7016577487,Matilda.Kaitlynn@att.com,Cone Printer Corporation,Interactive Response Coordinator,waiting for interview
1517,2022-05-05T08:29:40.153630,Matilda Kaitlynn,7016577487,Matilda.Kaitlynn@att.com,Cone Printer Corporation,Interactive Response Coordinator,offer sent
1518,2022-05-12T08:33:53.153626,Matilda Kaitlynn,7016577487,Matilda.Kaitlynn@att.com,Cone Printer Corporation,Interactive Response Coordinator,hired
1519,2022-04-28T14:40:07.154421,Kelsey Cloe,9876116409,Kelsey.Cloe@protonmail.biz,Cone Printer Corporation,Interactive Response Coordinator,applied
1520,2022-05-01T09:43:44.154431,Kelsey Cloe,9876116409,Kelsey.Cloe@protonmail.biz,Cone Printer Corporation,Interactive Response Coordinator,waiting for interview
1521,2022-05-13T08:18:32.154424,Kelsey Cloe,9876116409,Kelsey.Cloe@protonmail.biz,Cone Printer Corporation,Interactive Response Coordinator,offer sent
1522,2022-05-17T09:15:22.154427,Kelsey Cloe,9876116409,Kelsey.Cloe@protonmail.biz,Cone Printer Corporation,Interactive Response Coordinator,hired
1523,2022-04-29T11:16:02.155105,Marcy Lorri,3768523965,Marcy.Lorri@att.net,Cone Printer Corporation,Interactive Response Coordinator,applied
1524,2022-05-12T13:23:39.155109,Marcy Lorri,3768523965,Marcy.Lorri@att.net,Cone Printer Corporation,Interactive Response Coordinator,waiting for interview
1525,2022-05-24T10:10:09.155102,Marcy Lorri,3768523965,Marcy.Lorri@att.net,Cone Printer Corporation,Interactive Response Coordinator,offer sent
1526,2022-05-25T09:43:43.155098,Marcy Lorri,3768523965,Marcy.Lorri@att.net,Cone Printer Corporation,Interactive Response Coordinator,hired
1527,2022-05-07T09:23:59.155326,Audrina Garnet,1902182551,Audrina.Garnet@hotmail.io,Cone Printer Corporation,Interactive Response Coordinator,applied
1528,2022-05-12T08:56:38.155323,Audrina Garnet,1902182551,Audrina.Garnet@hotmail.io,Cone Printer Corporation,Interactive Response Coordinator,disqualified
1529,2022-05-06T09:17:40.155639,Julianne Claudine,7620477431,Julianne.Claudine@msn.io,Cone Printer Corporation,Interactive Response Coordinator,applied
1530,2022-05-22T14:51:46.155642,Julianne Claudine,7620477431,Julianne.Claudine@msn.io,Cone Printer Corporation,Interactive Response Coordinator,waiting for interview
1531,2022-05-26T09:33:20.155636,Julianne Claudine,7620477431,Julianne.Claudine@msn.io,Cone Printer Corporation,Interactive Response Coordinator,offer sent
1532,2022-05-11T12:26:47.157159,Elana Selah,3302327754,Elana.Selah@msn.net,Cone Printer Corporation,Interactive Response Coordinator,applied
1533,2022-05-11T13:19:00.157162,Elana Selah,3302327754,Elana.Selah@msn.net,Cone Printer Corporation,Interactive Response Coordinator,waiting for interview
1534,2022-05-19T08:57:13.157166,Elana Selah,3302327754,Elana.Selah@msn.net,Cone Printer Corporation,Interactive Response Coordinator,disqualified
1541,2022-05-03T10:54:51.154075,Joy Samara,8829437791,Joy.Samara@hotmail.net,Cone Printer Corporation,Customer Program Producer,applied
1542,2022-05-06T08:26:51.154079,Joy Samara,8829437791,Joy.Samara@hotmail.net,Cone Printer Corporation,Customer Program Producer,waiting for interview
1543,2022-05-25T11:33:35.154082,Joy Samara,8829437791,Joy.Samara@hotmail.net,Cone Printer Corporation,Customer Program Producer,offer sent
1545,2022-04-28T09:36:22.154761,Alexis Victoria,7655177678,Alexis.Victoria@msn.io,Cone Printer Corporation,Customer Program Producer,applied
1546,2022-05-03T08:29:05.154764,Alexis Victoria,7655177678,Alexis.Victoria@msn.io,Cone Printer Corporation,Customer Program Producer,waiting for interview
1547,2022-05-09T14:47:15.155316,Destinee Eileen,3085263276,Destinee.Eileen@att.io,Cone Printer Corporation,Customer Program Producer,applied
1548,2022-05-23T13:17:45.155310,Destinee Eileen,3085263276,Destinee.Eileen@att.io,Cone Printer Corporation,Customer Program Producer,waiting for interview
1549,2022-05-25T10:41:25.155313,Destinee Eileen,3085263276,Destinee.Eileen@att.io,Cone Printer Corporation,Customer Program Producer,offer sent
1550,2022-05-02T08:58:59.157104,Julianne Lilly,5083731399,Julianne.Lilly@hotmail.biz,Cone Printer Corporation,Customer Program Producer,applied
1551,2022-05-02T10:03:22.157110,Julianne Lilly,5083731399,Julianne.Lilly@hotmail.biz,Cone Printer Corporation,Customer Program Producer,waiting for interview
1552,2022-05-04T11:35:24.157107,Julianne Lilly,5083731399,Julianne.Lilly@hotmail.biz,Cone Printer Corporation,Customer Program Producer,disqualified
1567,2022-05-10T13:43:22.154062,Annabeth Brodie,1028637164,Annabeth.Brodie@aol.com,Cone Printer Corporation,Human Brand Agent,applied
1568,2022-05-12T12:54:05.154065,Annabeth Brodie,1028637164,Annabeth.Brodie@aol.com,Cone Printer Corporation,Human Brand Agent,waiting for interview
1569,2022-05-21T11:00:19.154069,Annabeth Brodie,1028637164,Annabeth.Brodie@aol.com,Cone Printer Corporation,Human Brand Agent,disqualified
1570,2022-05-03T14:49:18.148082,Eve Aoibhe,3424660968,Eve.Aoibhe@msn.com,Cone Printer Corporation,Customer Interactions Engineer,applied
1571,2022-05-07T14:51:53.148048,Eve Aoibhe,3424660968,Eve.Aoibhe@msn.com,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1572,2022-05-18T14:02:19.148072,Eve Aoibhe,3424660968,Eve.Aoibhe@msn.com,Cone Printer Corporation,Customer Interactions Engineer,offer sent
1573,2022-05-22T10:07:14.148062,Eve Aoibhe,3424660968,Eve.Aoibhe@msn.com,Cone Printer Corporation,Customer Interactions Engineer,offer rejected
1574,2022-05-04T13:44:28.148712,Bea Riya,9738577881,Bea.Riya@sbcglobal.cc,Cone Printer Corporation,Customer Interactions Engineer,applied
1575,2022-05-12T10:27:07.148725,Bea Riya,9738577881,Bea.Riya@sbcglobal.cc,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1576,2022-05-19T09:31:02.148735,Bea Riya,9738577881,Bea.Riya@sbcglobal.cc,Cone Printer Corporation,Customer Interactions Engineer,offer sent
1577,2022-05-03T12:30:47.153965,Ebony Jensen,8243360785,Ebony.Jensen@hotmail.net,Cone Printer Corporation,Customer Interactions Engineer,applied
1578,2022-05-09T14:23:36.153968,Ebony Jensen,8243360785,Ebony.Jensen@hotmail.net,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1579,2022-05-10T10:34:35.153958,Ebony Jensen,8243360785,Ebony.Jensen@hotmail.net,Cone Printer Corporation,Customer Interactions Engineer,offer sent
1580,2022-05-14T12:39:05.153962,Ebony Jensen,8243360785,Ebony.Jensen@hotmail.net,Cone Printer Corporation,Customer Interactions Engineer,hired
1581,2022-05-01T08:01:24.154024,Mona Miriam,5337321154,Mona.Miriam@msn.cc,Cone Printer Corporation,Customer Interactions Engineer,applied
1582,2022-05-05T09:15:05.154017,Mona Miriam,5337321154,Mona.Miriam@msn.cc,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1583,2022-05-07T08:52:13.154020,Mona Miriam,5337321154,Mona.Miriam@msn.cc,Cone Printer Corporation,Customer Interactions Engineer,offer sent
1584,2022-05-07T14:57:22.154027,Mona Miriam,5337321154,Mona.Miriam@msn.cc,Cone Printer Corporation,Customer Interactions Engineer,offer rejected
1585,2022-04-27T08:28:42.155146,Ella Callista,7474686765,Ella.Callista@protonmail.biz,Cone Printer Corporation,Customer Interactions Engineer,applied
1586,2022-05-11T08:13:10.155142,Ella Callista,7474686765,Ella.Callista@protonmail.biz,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1589,2022-05-01T10:33:47.155988,Tallulah Marybeth,2985458574,Tallulah.Marybeth@aol.net,Cone Printer Corporation,Customer Interactions Engineer,applied
1590,2022-05-01T12:17:58.155984,Tallulah Marybeth,2985458574,Tallulah.Marybeth@aol.net,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1591,2022-05-08T09:49:29.155991,Tallulah Marybeth,2985458574,Tallulah.Marybeth@aol.net,Cone Printer Corporation,Customer Interactions Engineer,offer sent
1592,2022-05-20T08:27:34.155994,Tallulah Marybeth,2985458574,Tallulah.Marybeth@aol.net,Cone Printer Corporation,Customer Interactions Engineer,hired
1593,2022-05-18T11:27:54.156286,Madelyn Hadley,0119566245,Madelyn.Hadley@protonmail.com,Cone Printer Corporation,Customer Interactions Engineer,applied
1594,2022-05-23T13:12:08.156289,Madelyn Hadley,0119566245,Madelyn.Hadley@protonmail.com,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1595,2022-04-30T14:58:05.156441,Kassidy Sammy,2813336095,Kassidy.Sammy@att.io,Cone Printer Corporation,Customer Interactions Engineer,applied
1596,2022-05-08T11:12:00.156437,Kassidy Sammy,2813336095,Kassidy.Sammy@att.io,Cone Printer Corporation,Customer Interactions Engineer,waiting for interview
1597,2022-05-21T11:02:39.156444,Kassidy Sammy,2813336095,Kassidy.Sammy@att.io,Cone Printer Corporation,Customer Interactions Engineer,offer sent
1598,2022-05-04T14:10:36.148113,Caleigh Lina,5954910542,Caleigh.Lina@gmail.com,Cone Printer Corporation,Internal Directives Producer,applied
1599,2022-05-19T12:50:58.148124,Caleigh Lina,5954910542,Caleigh.Lina@gmail.com,Cone Printer Corporation,Internal Directives Producer,waiting for interview
1600,2022-04-29T08:26:21.149515,Marlene Grainne,2300708413,Marlene.Grainne@att.net,Cone Printer Corporation,Internal Directives Producer,applied
1601,2022-05-12T08:37:21.149525,Marlene Grainne,2300708413,Marlene.Grainne@att.net,Cone Printer Corporation,Internal Directives Producer,waiting for interview
1602,2022-05-18T12:19:37.149505,Marlene Grainne,2300708413,Marlene.Grainne@att.net,Cone Printer Corporation,Internal Directives Producer,offer sent
1603,2022-04-30T14:16:52.151456,Kira Esme,9043008967,Kira.Esme@gmail.biz,Cone Printer Corporation,Internal Directives Producer,applied
1604,2022-05-08T13:18:53.151447,Kira Esme,9043008967,Kira.Esme@gmail.biz,Cone Printer Corporation,Internal Directives Producer,waiting for interview
1605,2022-05-10T10:31:15.151437,Kira Esme,9043008967,Kira.Esme@gmail.biz,Cone Printer Corporation,Internal Directives Producer,offer sent
1606,2022-05-21T12:53:01.151426,Kira Esme,9043008967,Kira.Esme@gmail.biz,Cone Printer Corporation,Internal Directives Producer,hired
1610,2022-05-04T12:26:35.156490,Deanne Kya,5579158922,Deanne.Kya@msn.com,Cone Printer Corporation,Internal Directives Producer,applied
1611,2022-05-06T12:32:09.156487,Deanne Kya,5579158922,Deanne.Kya@msn.com,Cone Printer Corporation,Internal Directives Producer,waiting for interview
1612,2022-05-13T08:29:05.156497,Deanne Kya,5579158922,Deanne.Kya@msn.com,Cone Printer Corporation,Internal Directives Producer,offer sent
1613,2022-05-13T13:43:54.156494,Deanne Kya,5579158922,Deanne.Kya@msn.com,Cone Printer Corporation,Internal Directives Producer,offer rejected
